id	source	locale	speaker	address	moment	function	knowledge_chronology	status	text
TXT-00144	scenes\levels\station_21.tscn:63	pl	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Trzy pola. Ułożę źródła.
TXT-00145	scenes\levels\station_21.tscn:68	pl	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	POLE 1 // CZYTNIK I PRÓBKA
TXT-00146	scenes\levels\station_21.tscn:75	und	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	POLE 2 // REJESTRY PUBLICZNE
TXT-00147	scenes\levels\station_21.tscn:82	und	JAKUB	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	POLE 3 // ZAPIS SERWISOWY JAKUBA
TXT-00148	scenes\levels\station_21.tscn:89	pl	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	STÓŁ SYNTEZY // TRZY POLA POMIAROWE
TXT-00149	scenes\levels\station_21.tscn:143	pl	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Gniazdo 1: Czytnik i próbka
TXT-00150	scenes\levels\station_21.tscn:144	und	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Obcy numer, zachowana sygnatura
TXT-00151	scenes\levels\station_21.tscn:155	und	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Gniazdo 2: Rejestry publiczne
TXT-00152	scenes\levels\station_21.tscn:156	und	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Biometria, 186 dni UCP-4, brak aktu zgonu
TXT-00153	scenes\levels\station_21.tscn:167	und	JAKUB	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Gniazdo 3: Jakub Wolski
TXT-00154	scenes\levels\station_21.tscn:168	pl	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Żywa obecność, rozbieżne wspomnienia
TXT-00155	scenes\levels\station_21.tscn:179	pl	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Stół syntezy
TXT-00156	scenes\levels\station_21.tscn:180	pl	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Układ trzech źródeł
TXT-00157	scenes\levels\station_21.tscn:191	pl	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przejście korytarzowe
TXT-00158	scenes\levels\station_21.tscn:192	und	SYSTEM_OR_UNLABELED	21	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Korytarz serwisowy
TXT-00159	scenes\levels\station_22.tscn:63	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	UCP proponuje depozyt czytnika. Najpierw porównam dwa zachowania sygnału.
TXT-00160	scenes\levels\station_22.tscn:68	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	OFERTA UCP: DEPOZYT CZYTNIKA // NIE ZASTĘPUJE PORÓWNANIA
TXT-00161	scenes\levels\station_22.tscn:75	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	DWA KANAŁY: RELACJA UTRZYMANA // ODPOWIEDŹ SĄSIEDNIA
TXT-00162	scenes\levels\station_22.tscn:129	und	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pulpit oferty UCP
TXT-00163	scenes\levels\station_22.tscn:130	und	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Warunek: oddanie czytnika
TXT-00164	scenes\levels\station_22.tscn:141	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wyświetlacz oscyloskopu
TXT-00165	scenes\levels\station_22.tscn:142	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Dwa tryby sygnału: Zakotwiczenie / Uległość
TXT-00166	scenes\levels\station_22.tscn:153	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wykres widma sygnału
TXT-00167	scenes\levels\station_22.tscn:154	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Odchylenie z 20:40 równe momentowi przejścia
TXT-00168	scenes\levels\station_22.tscn:165	und	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Terminal archiwalny
TXT-00169	scenes\levels\station_22.tscn:166	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Rejestr odchyleń ciągłości
TXT-00170	scenes\levels\station_22.tscn:177	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Stacja dokująca
TXT-00171	scenes\levels\station_22.tscn:178	pl	SYSTEM_OR_UNLABELED	22	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Odczyt fazy sygnału
TXT-00172	scenes\levels\station_23.tscn:65	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Martwy obwód. Sekcja odcięta.
TXT-00173	scenes\levels\station_23.tscn:70	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	MARTWY OBWÓD // ZŁĄCZE TESTOWE // BRAK GŁÓWNEGO ZASILANIA
TXT-00174	scenes\levels\station_23.tscn:77	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	A: GRZEJE PRZEKAŹNIK // B: ROZMYWA ZNACZNIK ADRESU
TXT-00175	scenes\levels\station_23.tscn:131	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Złącze obwodu diagnostycznego
TXT-00176	scenes\levels\station_23.tscn:132	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Podłączenie czytnika
TXT-00177	scenes\levels\station_23.tscn:143	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Bezpiecznik bocznikujący
TXT-00178	scenes\levels\station_23.tscn:144	und	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Mostkowanie linii awaryjnej
TXT-00179	scenes\levels\station_23.tscn:155	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wskaźnik przeciążenia termicznego
TXT-00180	scenes\levels\station_23.tscn:156	und	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Obserwacja fizycznego kosztu zakotwiczenia
TXT-00181	scenes\levels\station_23.tscn:167	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Węzeł podstacji
TXT-00182	scenes\levels\station_23.tscn:168	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Odcięta magistrala zasilania
TXT-00183	scenes\levels\station_23.tscn:179	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Rdzeń transformatora
TXT-00184	scenes\levels\station_23.tscn:180	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Rozproszenie energii przełączenia
TXT-00185	scenes\levels\station_23.tscn:199	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przekaźnik utrzymania
TXT-00186	scenes\levels\station_23.tscn:211	pl	SYSTEM_OR_UNLABELED	23	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przekaźnik odpowiedzi
TXT-00187	scenes\levels\station_24.tscn:75	pl	MARTA	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Marta nie oddaje pudełka. Najpierw muszę pokazać dokładnie, o co proszę i co może zniknąć.
TXT-00188	scenes\levels\station_24.tscn:80	und	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	GRANICA MARTY // NAJPIERW ZAKRES, RYZYKO, KOSZT
TXT-00189	scenes\levels\station_24.tscn:87	pl	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	LEWO: DOSTĘP OGRANICZONY // PRAWO: ODMOWA
TXT-00190	scenes\levels\station_24.tscn:124	pl	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ściana kineskopów CCTV
TXT-00191	scenes\levels\station_24.tscn:125	pl	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Transmisja na żywo z mieszkania 14 (drżenie mebli w tle)
TXT-00192	scenes\levels\station_24.tscn:136	pl	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wskaźnik naprężeń korelacyjnych
TXT-00193	scenes\levels\station_24.tscn:137	pl	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Telemetria długu sprzeczności Marty Kurek (strefa krytyczna)
TXT-00194	scenes\levels\station_24.tscn:148	und	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Terminal transmisyjny UCP
TXT-00195	scenes\levels\station_24.tscn:149	pl	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Bezpośrednie połączenie wideo/audio z dr Heleną Wierzbicką
TXT-00196	scenes\levels\station_24.tscn:160	und	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pulpit wyboru dyspozycji
TXT-00197	scenes\levels\station_24.tscn:161	pl	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Po ujawnieniu: lewo = dostęp ograniczony, prawo = odmowa
TXT-00198	scenes\levels\station_24.tscn:172	pl	SYSTEM_OR_UNLABELED	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Śluza tranzytowa do Przestrzeni 25
TXT-00199	scenes\levels\station_24.tscn:173	pl	JAKUB	24	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wejście Jakuba (magistrala Linii 4)
TXT-00200	scenes\levels\station_25.tscn:76	pl	JAKUB	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jakub sprawdza cykle wentylacji. Nie pyta o własny sygnał. Pyta, czy widzę kolejność maszyn.
TXT-00201	scenes\levels\station_25.tscn:81	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WĘZEŁ LINII 4 // WENTYLACJA → RYGIEL → ZASILANIE
TXT-00202	scenes\levels\station_25.tscn:88	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚLAD UCP: NOTATKI ALBO DROGA TECHNICZNA
TXT-00203	scenes\levels\station_25.tscn:135	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wózek techniczny torowiska
TXT-00204	scenes\levels\station_25.tscn:136	und	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wentylacja przed zwolnieniem rygla
TXT-00205	scenes\levels\station_25.tscn:147	und	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Dokumentacja wypadku na Linii 4
TXT-00206	scenes\levels\station_25.tscn:148	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Rygiel serwisowy po pełnym przewietrzeniu
TXT-00207	scenes\levels\station_25.tscn:159	und	JAKUB	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jakub Wolski (Operator UCP)
TXT-00208	scenes\levels\station_25.tscn:160	pl	JAKUB	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jakub prowadzi zasilanie; nie udostępnia własnego sygnału
TXT-00209	scenes\levels\station_25.tscn:171	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Punkt analizy gestu dłoni
TXT-00210	scenes\levels\station_25.tscn:172	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pobranie bufora po pełnym cyklu infrastruktury
TXT-00211	scenes\levels\station_25.tscn:183	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Śluza tranzytowa do Przestrzeni 26
TXT-00212	scenes\levels\station_25.tscn:184	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Próba zamknięcia (strefa izolacji)
TXT-00213	scenes\levels\station_26.tscn:78	und	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	KONTAKT WZAJEMNY — 20:40:03.
TXT-00214	scenes\levels\station_26.tscn:83	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚLUZA IZOLACYJNA // REJESTRATOR BUFORA // LOG 20:40:03
TXT-00215	scenes\levels\station_26.tscn:127	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Konsola strefy łagodnej izolacji
TXT-00216	scenes\levels\station_26.tscn:128	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Dekompozycja przestrzenna i wygaszanie napięcia
TXT-00217	scenes\levels\station_26.tscn:139	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wskaźnik funkcyjny pomieszczenia
TXT-00218	scenes\levels\station_26.tscn:140	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Płynna rekonfiguracja: Mieszkalny -> Archiwum -> Sedacja
TXT-00219	scenes\levels\station_26.tscn:151	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Interkom nagłośnienia Podstruktury
TXT-00220	scenes\levels\station_26.tscn:152	und	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Komunikaty adaptacyjne dr Heleny Wierzbickiej
TXT-00221	scenes\levels\station_26.tscn:163	und	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zapis pierwotnego celu Leny
TXT-00222	scenes\levels\station_26.tscn:164	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Odręczny ślad rysikiem: »Pamiętam dlaczego przyszłam«
TXT-00223	scenes\levels\station_26.tscn:175	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Śluza serwisowa do Przestrzeni 27
TXT-00224	scenes\levels\station_26.tscn:176	pl	JAKUB	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Dług wdzięczności (otwarcie drogi przez Jakuba)
TXT-00225	scenes\levels\station_27.tscn:75	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Dwie równe. Trzecia z błędem.
TXT-00226	scenes\levels\station_27.tscn:80	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	POSTERUNEK ROZRZĄDU // REJESTRACJA PRÓB // KOREKTA ŻYWEGO SYGNAŁU
TXT-00227	scenes\levels\station_27.tscn:117	und	JAKUB	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Legitymacja pracownicza Jakuba (UCP)
TXT-00228	scenes\levels\station_27.tscn:118	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Data przyjęcia po wypadku: 12 lat pracy w Sektorze 4
TXT-00229	scenes\levels\station_27.tscn:129	pl	JAKUB	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jakub Wolski (Operator wyjścia serwisowego)
TXT-00230	scenes\levels\station_27.tscn:130	und	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Karta magnetyczna UCP i wyznanie o ocaleniu
TXT-00231	scenes\levels\station_27.tscn:141	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Monitor naprężeń siatki powierzchniowej
TXT-00232	scenes\levels\station_27.tscn:142	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Oscylujące wykresy obciążenia sprzecznością
TXT-00233	scenes\levels\station_27.tscn:153	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pulpit sterowniczy rozrządu Linii 4
TXT-00234	scenes\levels\station_27.tscn:154	und	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zwrotnica techniczna torowiska serwisowego
TXT-00235	scenes\levels\station_27.tscn:165	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Śluza tranzytowa do Przestrzeni 28
TXT-00236	scenes\levels\station_27.tscn:166	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Cena małego wyniku (peron techniczny)
TXT-00237	scenes\levels\station_28.tscn:77	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Techniczny skład Linii 4 jedzie przez Podstrukturę. Za oknami ta sama sekunda pokazuje trzy różne wersje.
TXT-00238	scenes\levels\station_28.tscn:82	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	SKŁAD TECHNICZNY LINII 4 // WIDOK TRANZYTOWY // PARADOKS PERONU
TXT-00239	scenes\levels\station_28.tscn:119	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pulpit sterowniczy tramwaju technicznego
TXT-00240	scenes\levels\station_28.tscn:120	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Dźwignia nastawnika jazdy i wskaźnik prędkości Linii 4
TXT-00241	scenes\levels\station_28.tscn:131	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Panoramiczne okno obserwacyjne wagonu
TXT-00242	scenes\levels\station_28.tscn:132	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Cienie żeber konstrukcyjnych mijanego tunelu
TXT-00243	scenes\levels\station_28.tscn:143	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Widmo peronu wypadku (Trzy wersje zdarzenia)
TXT-00244	scenes\levels\station_28.tscn:144	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pusty peron / akcja ratunkowa / błękitny konsensus UCP
TXT-00245	scenes\levels\station_28.tscn:155	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Interkom radiowy kabiny wagonu
TXT-00246	scenes\levels\station_28.tscn:156	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Transmisja dr Wierzbickiej o zamykaniu drogi
TXT-00247	scenes\levels\station_28.tscn:167	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przejście do Przestrzeni 29
TXT-00248	scenes\levels\station_28.tscn:168	pl	JAKUB	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jakub mówi nie (rozjazd podstacji)
TXT-00249	scenes\levels\station_28.tscn:202	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przekaźnik transferu śladów
TXT-00250	scenes\levels\station_29.tscn:75	pl	SYSTEM_OR_UNLABELED	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Peron trzynasty zachował tablicę odrzuconego wariantu. Za kratą zaczyna się właściwa Podstruktura.
